"FWB_id","site_year_code","sp_site","collection_site_id","fish_family","fish_scientific_name","fish_name_level","waterbody_type","collection_decimal_longitude","collection_decimal_latitude","sp_site_mean_N","sp_site_var_N","sp_site_mean_C","sp_site_var_C","sp_site_mean_length","sp_site_var_length","sp_site_num_ind","sp_site_body_size_range","VarTot"
"FWB_0799","FWB_0799_2020","Cotylopus acutipinnis_Riviere_du_Mat_downstream","Riviere_du_Mat_downstream","Gobiidae","Cotylopus acutipinnis","species","lotic",55.49622,-21.065836,0.286836027713626,0.000818257528251181,0.770222907612505,0.0233003389623706,87.8,489.2,5,53,0.0241185964906218
"FWB_0799","FWB_0799_2020","Oncorhynchus mykiss_Riviere_du_Mat_downstream","Riviere_du_Mat_downstream","Salmonidae","Oncorhynchus mykiss","species","lotic",55.49622,-21.065836,0.582407430906276,0.0257017646657458,0.579475676433478,0.0187504916008822,176.184615384615,2483.96538461539,65,262,0.044452256266628
"FWB_0799","FWB_0799_2020","Sicyopterus lagocephalus_Riviere_du_Mat_downstream","Riviere_du_Mat_downstream","Gobiidae","Sicyopterus lagocephalus","species","lotic",55.49622,-21.065836,0.277763114483669,0.0604527668193117,0.56747511565961,0.0122715407670393,97.5,126.944444444444,10,37,0.072724307586351
"FWB_0800","FWB_0800_2019","Cotylopus acutipinnis_Riviere_du_Mat_upstream","Riviere_du_Mat_upstream","Gobiidae","Cotylopus acutipinnis","species","lotic",55.498387,-21.066069,0.8005772005772,0.00447786460773474,0.92021234450519,0.00172877531941955,91,196,3,26,0.00620663992715429
"FWB_0800","FWB_0800_2019","Sicyopterus lagocephalus_Riviere_du_Mat_upstream","Riviere_du_Mat_upstream","Gobiidae","Sicyopterus lagocephalus","species","lotic",55.498387,-21.066069,0.425170068027211,0.0681053819402613,0.537867726125392,0.0994501146320172,87,276.4,21,53,0.167555496572279
"FWB_0801","FWB_0801_2019","Brachymystax lenok_Site1Russia","Site1Russia","Salmonidae","Brachymystax lenok","species","lotic",136.170654,53.280345,0.744158878504673,0.0623211786965778,0.426916735366859,0.214966739591949,437.5,7891.66666666667,4,190,0.277287918288527
"FWB_0801","FWB_0801_2019","Thymallus tugarinae_Site1Russia","Site1Russia","Salmonidae","Thymallus tugarinae","species","lotic",136.170654,53.280345,0.0919744844978488,0.00423100446634767,0.185702508538452,0.0139517208285682,294.142857142857,2457.14285714286,7,145,0.0181827252949158
"FWB_0802","FWB_0802_2019","Brachymystax lenok_Site2Russia","Site2Russia","Salmonidae","Brachymystax lenok","species","lotic",136.027958,53.070903,0.696952846975089,0.0905888435693993,0.532501107992318,0.180574240948784,630,15266.6666666667,4,280,0.271163084518184
"FWB_0802","FWB_0802_2019","Thymallus tugarinae_Site2Russia","Site2Russia","Salmonidae","Thymallus tugarinae","species","lotic",136.027958,53.070903,0.148882339857651,0.00844038028578078,0.106459595213473,0.00957635689357232,283.375,5033.125,8,221,0.0180167371793531
"FWB_0803","FWB_0803_2019","Brachymystax lenok_Site3Russia","Site3Russia","Salmonidae","Brachymystax lenok","species","lotic",136.107849,53.294958,0.666005629477994,0.0636380776540053,0.59788298691301,0.099334228595732,498.75,16039.5833333333,4,280,0.162972306249737
"FWB_0803","FWB_0803_2019","Thymallus tugarinae_Site3Russia","Site3Russia","Salmonidae","Thymallus tugarinae","species","lotic",136.107849,53.294958,0.214303991811668,0.0238880503426879,0.297844495765974,0.0299894532084154,281.4,7702.93333333333,10,266,0.0538775035511033
"FWB_0804","FWB_0804_2019","Brachymystax lenok_Site4Russia","Site4Russia","Salmonidae","Brachymystax lenok","species","lotic",136.225229,53.054355,0.450638977635783,0.011979010367225,0.383114336144342,0.00542029932089496,625,28433.3333333333,4,370,0.01739930968812
"FWB_0804","FWB_0804_2019","Hucho taimen_Site4Russia","Site4Russia","Salmonidae","Hucho taimen","species","lotic",136.225229,53.054355,0.916353833865815,0.00469838081069375,0.654245930574622,0.00490534279504433,1385,71600,8,820,0.00960372360573809
"FWB_0804","FWB_0804_2019","Oncorhynchus keta_Site4Russia","Site4Russia","Salmonidae","Oncorhynchus keta","species","lotic",136.225229,53.054355,0.618833865814696,0.0212348376073611,0.692665228476172,0.0327149816869847,NA,NA,10,NA,0.0539498192943458
"FWB_0804","FWB_0804_2019","Rhynchocypris lagowskii_Site4Russia","Site4Russia","Leuciscidae","Rhynchocypris lagowskii","species","lotic",136.225229,53.054355,0.111741214057508,0.00415262266098138,0.242825390599464,0.0130442507608658,NA,NA,20,NA,0.0171968734218471
"FWB_0804","FWB_0804_2019","Thymallus tugarinae_Site4Russia","Site4Russia","Salmonidae","Thymallus tugarinae","species","lotic",136.225229,53.054355,0.256150159744409,0.00776638528514122,0.350452703144407,0.0118691463238629,258.75,3505.35714285714,8,155,0.0196355316090041
"FWB_0805","FWB_0805_2018","Lamprichthys tanganicanus_Kivu","Kivu","Procatopodidae","Lamprichthys tanganicanus","species","lentic",29.22771,-2.04188,0.520968756552736,0.0373657836929097,0.464896468300088,0.0279420623354576,76.1672932330827,620.979412314878,133,112,0.0653078460283672
"FWB_0805","FWB_0805_2018","Limnothrissa miodon_Kivu","Kivu","Dorosomatidae","Limnothrissa miodon","species","lentic",29.22771,-2.04188,0.423164484917473,0.0346309439062085,0.445245606128887,0.0114491296589328,73.1235081203007,133.446793372721,266,83,0.0460800735651412
"FWB_0806","FWB_0806_2007","Coregonus albula_Loch Skeen","Loch Skeen","Salmonidae","Coregonus albula","species","lentic",-3.311333,55.435242,0.337687082343845,0.0318285848206767,0.234857555231176,0.00820994355922013,177.052631578947,474.591749644381,38,93,0.0400385283798968
"FWB_0806","FWB_0806_2007","Phoxinus phoxinus_Loch Skeen","Loch Skeen","Leuciscidae","Phoxinus phoxinus","species","lentic",-3.311333,55.435242,0.184295208114725,0.016876831349895,0.786849485821128,0.0243805431101969,55.5,123.833333333333,10,33,0.0412573744600919
"FWB_0806","FWB_0806_2007","Salmo trutta_Loch Skeen","Loch Skeen","Salmonidae","Salmo trutta","species","lentic",-3.311333,55.435242,0.514177853360833,0.0749147234322055,0.527729123907974,0.0354783735198638,190.448275862069,2061.8275862069,29,161,0.110393096952069
"FWB_0807","FWB_0807_2021","Abramis brama_hrhov","hrhov","Leuciscidae","Abramis brama","species","lentic",20.760459,48.594674,0.445304437564499,0.0187683514011764,0.436320754716981,0.149035466358135,115,2575,3,100,0.167803817759311
"FWB_0807","FWB_0807_2021","Alburnus alburnus_hrhov","hrhov","Leuciscidae","Alburnus alburnus","species","lentic",20.760459,48.594674,0.91640866873065,NA,0.570754716981132,NA,97,NA,1,0,NA
"FWB_0807","FWB_0807_2021","Carassius gibelio_hrhov","hrhov","Cyprinidae","Carassius gibelio","species","lentic",20.760459,48.594674,0.474160514408192,0.0150223430267809,0.701015965166909,0.0191248682120656,219.307692307692,2335.0641025641,13,165,0.0341472112388465
"FWB_0807","FWB_0807_2021","Cyprinus carpio_hrhov","hrhov","Cyprinidae","Cyprinus carpio","species","lentic",20.760459,48.594674,0.119858469703671,0.0149933201242042,0.247641509433962,0.0795434318262727,422.857142857143,31290.4761904762,7,440,0.0945367519504769
"FWB_0807","FWB_0807_2021","Rutilus rutilus_hrhov","hrhov","Leuciscidae","Rutilus rutilus","species","lentic",20.760459,48.594674,0.465428276573787,0.00360478230725238,0.791666666666667,0.0515882728135755,97.3333333333333,2961.33333333333,3,98,0.0551930551208279
"FWB_0807","FWB_0807_2021","Scardinius erythrophthalmus_hrhov","hrhov","Leuciscidae","Scardinius erythrophthalmus","species","lentic",20.760459,48.594674,0.801083591331269,0.023570467783007,0.433372641509434,0.0200040606087576,85.5,17.6666666666667,4,10,0.0435745283917646
"FWB_0809","FWB_0809_2021","Carassius gibelio_perin","perin","Cyprinidae","Carassius gibelio","species","lentic",21.141027,48.539368,0.419161676646707,0.00159945293331216,0.720896946564886,0.0619040161662241,79,1716.85714285714,8,112,0.0635034690995363
"FWB_0809","FWB_0809_2021","Cyprinus carpio_perin","perin","Cyprinidae","Cyprinus carpio","species","lentic",21.141027,48.539368,0.299650698602794,0.0744750767925227,0.239821882951654,0.0452722257832683,291.5,7749.9,6,247,0.119747302575791
"FWB_0809","FWB_0809_2021","Pseudorasbora parva_perin","perin","Gobionidae","Pseudorasbora parva","species","lentic",21.141027,48.539368,0.601796407185629,0.113431071987761,0.702835332606325,0.0112715778578782,55.1666666666667,110.966666666667,7,NA,0.124702649845639
"FWB_0809","FWB_0809_2021","Rhodeus amarus_perin","perin","Acheilognathidae","Rhodeus amarus","species","lentic",21.141027,48.539368,0.437624750499002,0.0157081047485867,0.342875318066158,0.0515206475924091,57.3333333333333,25.3333333333333,3,10,0.0672287523409958
"FWB_0814","FWB_0814_2012","Clarias gariepinus_After N - M confluence","After N - M confluence","Clariidae","Clarias gariepinus","species","lotic",31.994499,-28.710591,0.635317705120296,0.142688270581864,0.630783528738919,0.0434949532705389,501,54830,5,520,0.186183223852403
"FWB_0814","FWB_0814_2012","Marcusenius macrolepidotus_After N - M confluence","After N - M confluence","Mormyridae","Marcusenius macrolepidotus","species","lotic",31.994499,-28.710591,0.522555521283159,0.0169871932793385,0.31155275950815,0.0352968196359983,199.875,1539.26785714286,8,115,0.0522840129153368
"FWB_0814","FWB_0814_2012","Oreochromis mossambicus_After N - M confluence","After N - M confluence","Cichlidae","Oreochromis mossambicus","species","lotic",31.994499,-28.710591,0.669185687847008,0.00787873593970156,0.294070741954642,0.00589933211897408,134.384615384615,617.089743589744,13,76,0.0137780680586756
"FWB_0814","FWB_0814_2012","Pseudocrenilabrus philander_After N - M confluence","After N - M confluence","Cichlidae","Pseudocrenilabrus philander","species","lotic",31.994499,-28.710591,0.821303721982315,0.00759588797201241,0.319404727861977,0.00322116333520294,83.3333333333333,333.466666666667,6,44,0.0108170513072153
"FWB_0814","FWB_0814_2012","Pterygoplichthys disjunctivus_After N - M confluence","After N - M confluence","Loricariidae","Pterygoplichthys disjunctivus","species","lotic",31.994499,-28.710591,0.265191239975324,0.0273113724983197,0.349773019731198,0.0147363987102599,289.5,5515.71428571429,8,185,0.0420477712085796
"FWB_0815","FWB_0815_2015","Amatolacypris trevelyani_Amatele","Amatele","Cyprinidae","Amatolacypris trevelyani","species","lotic",27.02,-32.7331,0.530303030303031,0.0454975895316801,0.576388888888889,0.138937114197531,NA,NA,3,NA,0.184434703729211
"FWB_0815","FWB_0815_2015","Sandelia bainsii_Amatele","Amatele","Anabantidae","Sandelia bainsii","species","lotic",27.02,-32.7331,0.431818181818182,0.263946280991735,0.398148148148148,0.171408822016461,NA,NA,3,NA,0.435355103008196
"FWB_0816","FWB_0816_2015","Gambusia_Baakens","Baakens","Poeciliidae","Gambusia sp.","genus","lotic",25.5678,-33.963,0.715568862275449,0.148347018537775,0.46486790331647,0.02480977717364,NA,NA,3,NA,0.173156795711415
"FWB_0816","FWB_0816_2015","Monodactylus falciformis_Baakens","Baakens","Monodactylidae","Monodactylus falciformis","species","lotic",25.5678,-33.963,0.771457085828343,0.0629489523946119,0.371557054525014,0.00860043205962004,NA,NA,3,NA,0.071549384454232
"FWB_0816","FWB_0816_2015","Pseudocrenilabrus philander_Baakens","Baakens","Cichlidae","Pseudocrenilabrus philander","species","lotic",25.5678,-33.963,0.69061876247505,0.0151075095318346,0.360314783586284,0.00387128452898581,NA,NA,3,NA,0.0189787940608204
"FWB_0816","FWB_0816_2015","Pseudomyxus capensis_Baakens","Baakens","Mugilidae","Pseudomyxus capensis","species","lotic",25.5678,-33.963,0.416167664670659,0.142502420309082,0.36256323777403,0.304926219042284,NA,NA,3,NA,0.447428639351366
"FWB_0816","FWB_0816_2015","Sandelia capensis_Baakens","Baakens","Anabantidae","Sandelia capensis","species","lotic",25.5678,-33.963,0.664670658682635,NA,0.126475548060708,NA,NA,NA,1,NA,NA
"FWB_0816","FWB_0816_2015","Tilapia sparrmanii_Baakens","Baakens","Cichlidae","Tilapia sparrmanii","species","lotic",25.5678,-33.963,0.489021956087824,0.0219829801474894,0.0708263069139965,0.00583536424104716,NA,NA,3,NA,0.0278183443885366
"FWB_0819","FWB_0819_2017","Chetia flaviventris_FKL","FKL","Cichlidae","Chetia flaviventris","species","lotic",27.968412,-24.256686,0.836366142817756,0.0242469939544746,0.59631918323482,0.0151130711437567,NA,NA,4,NA,0.0393600650982313
"FWB_0819","FWB_0819_2017","Enteromius bifrenatus_FKL","FKL","Cyprinidae","Enteromius bifrenatus","species","lotic",27.968412,-24.256686,0.414171491590846,0.0195007741847305,0.778613648576034,0.00501473152503045,NA,NA,5,NA,0.024515505709761
"FWB_0819","FWB_0819_2017","Micropanchax johnstoni_FKL","FKL","Procatopodidae","Micropanchax johnstoni","species","lotic",27.968412,-24.256686,0.474726587629813,0.0556150963374564,0.904845065377037,0.0161664314877733,NA,NA,6,NA,0.0717815278252297
"FWB_0819","FWB_0819_2017","Tilapia sparrmanii_FKL","FKL","Cichlidae","Tilapia sparrmanii","species","lotic",27.968412,-24.256686,0.331541218637993,0.00277151722850203,0.416039763567974,0.104280953647284,NA,NA,4,NA,0.107052470875786
"FWB_0821","FWB_0821_2015","Amphilius uranoscopus_Kaaloog","Kaaloog","Amphiliidae","Amphilius uranoscopus","species","lotic",26.3753,19.3104,0.918918918918919,0.00552227903579254,0.505154639175258,0.00504245344292108,NA,NA,3,NA,0.0105647324787136
"FWB_0821","FWB_0821_2015","Chiloglanis pretoriae_Kaaloog","Kaaloog","Mochokidae","Chiloglanis pretoriae","species","lotic",26.3753,19.3104,0.871171171171171,0.0068536644752861,0.446735395189004,0.11185507965187,NA,NA,6,NA,0.118708744127156
"FWB_0821","FWB_0821_2015","Labeobarbus marequensis_Kaaloog","Kaaloog","Cyprinidae","Labeobarbus marequensis","species","lotic",26.3753,19.3104,0.163963963963964,0.0301631361090821,0.871706758304696,0.0493774675940688,NA,NA,3,NA,0.0795406037031509
"FWB_0824","FWB_0824_2015","Enteromius anoplus_Klipplaat","Klipplaat","Cyprinidae","Enteromius anoplus","species","lotic",26.947,-32.485,0.65679012345679,0.0308001828989484,0.584541062801932,0.269708744661485,NA,NA,3,NA,0.300508927560433
"FWB_0824","FWB_0824_2015","Labeobarbus aeneus_Klipplaat","Klipplaat","Cyprinidae","Labeobarbus aeneus","species","lotic",26.947,-32.485,0.48395061728395,0.250772748056699,0.550724637681158,0.215710985087167,NA,NA,3,NA,0.466483733143866
"FWB_0827","FWB_0827_2010","Brachyalestes imberi_Lake Nyamithi","Lake Nyamithi","Alestidae","Brachyalestes imberi","species","lentic",32.298722,-26.890897,0.66806779661017,0.0751139414599892,0.476186103458831,0.0295288511093811,NA,NA,10,NA,0.10464279256937
"FWB_0827","FWB_0827_2010","Clarias gariepinus_Lake Nyamithi","Lake Nyamithi","Clariidae","Clarias gariepinus","species","lentic",32.298722,-26.890897,0.757186440677966,0.060849620990137,0.488878685848383,0.0100414498563935,NA,NA,4,NA,0.0708910708465304
"FWB_0827","FWB_0827_2010","Coptodon rendalli_Lake Nyamithi","Lake Nyamithi","Cichlidae","Coptodon rendalli","species","lentic",32.298722,-26.890897,0.795728813559322,0.0430375694340707,0.781433867292453,0.0580059516035952,NA,NA,6,NA,0.101043521037666
"FWB_0827","FWB_0827_2010","Enteromius paludinosus_Lake Nyamithi","Lake Nyamithi","Cyprinidae","Enteromius paludinosus","species","lentic",32.298722,-26.890897,0.821271186440678,0.0310800118192638,0.387536986021835,0.0291386527531262,NA,NA,8,NA,0.06021866457239
"FWB_0827","FWB_0827_2010","Glossogobius giuris_Lake Nyamithi","Lake Nyamithi","Gobiidae","Glossogobius giuris","species","lentic",32.298722,-26.890897,0.351050847457627,0.0599132234032366,0.211698514728818,0.00482128253052474,NA,NA,7,NA,0.0647345059337614
"FWB_0827","FWB_0827_2010","Hydrocynus vittatus_Lake Nyamithi","Lake Nyamithi","Alestidae","Hydrocynus vittatus","species","lentic",32.298722,-26.890897,0.67976990241397,0.0495607911345573,0.340688797989073,0.00450951303375988,NA,NA,33,NA,0.0540703041683172
"FWB_0827","FWB_0827_2010","Labeo rosae_Lake Nyamithi","Lake Nyamithi","Cyprinidae","Labeo rosae","species","lentic",32.298722,-26.890897,0.846463276836158,0.0539897699894666,0.437812468115498,0.0942046802796943,NA,NA,3,NA,0.148194450269161
"FWB_0827","FWB_0827_2010","Oreochromis mossambicus_Lake Nyamithi","Lake Nyamithi","Cichlidae","Oreochromis mossambicus","species","lentic",32.298722,-26.890897,0.805078582434515,0.0580495199811966,0.19831000547254,0.0159278930853091,NA,NA,11,NA,0.0739774130665058
"FWB_0827","FWB_0827_2010","Schilbe intermedius_Lake Nyamithi","Lake Nyamithi","Schilbeidae","Schilbe intermedius","species","lentic",32.298722,-26.890897,0.730366718027735,0.0500494611475281,0.198291454489802,0.0106495494680149,NA,NA,11,NA,0.060699010615543
"FWB_0827","FWB_0827_2010","Synodontis zambezensis_Lake Nyamithi","Lake Nyamithi","Mochokidae","Synodontis zambezensis","species","lentic",32.298722,-26.890897,0.727322033898305,NA,0.095398428731762,NA,NA,NA,1,NA,NA
"FWB_0828","FWB_0828_2015","Galaxias_Liesbeek","Liesbeek","Galaxiidae","Galaxias sp.","genus","lotic",18.478,-33.946,0.503875968992248,0.190553452316567,0.29903536977492,0.0718458245882487,NA,NA,3,NA,0.262399276904816
"FWB_0828","FWB_0828_2015","Sandelia capensis_Liesbeek","Liesbeek","Anabantidae","Sandelia capensis","species","lotic",18.478,-33.946,0.483204134366925,0.24411593854536,0.861736334405145,0.0215982051467623,NA,NA,3,NA,0.265714143692122
"FWB_0828","FWB_0828_2015","Tilapia sparrmanii_Liesbeek","Liesbeek","Cichlidae","Tilapia sparrmanii","species","lotic",18.478,-33.946,0.576227390180878,0.0304268573603349,0.706323687031083,0.00988754596554352,NA,NA,3,NA,0.0403144033258784
"FWB_0831","FWB_0831_2015","Amphilius uranoscopus_Magalies","Magalies","Amphiliidae","Amphilius uranoscopus","species","lotic",27.5646,-26.0161,0.666666666666667,0.0102083333333333,0.584097859327217,0.0755898773952811,NA,NA,3,NA,0.0857982107286144
"FWB_0831","FWB_0831_2015","Enteromius anoplus_Magalies","Magalies","Cyprinidae","Enteromius anoplus","species","lotic",27.5646,-26.0161,0.441666666666667,0.260208333333333,0.853211009174312,0.00328255197373955,NA,NA,3,NA,0.263490885307073
"FWB_0831","FWB_0831_2015","Labeobarbus marequensis_Magalies","Magalies","Cyprinidae","Labeobarbus marequensis","species","lotic",27.5646,-26.0161,0.0916666666666669,0.00923611111111109,0.351681957186544,0.315994725472042,NA,NA,3,NA,0.325230836583153
"FWB_0833","FWB_0833_2021","Amphilius uranoscopus_MRT1","MRT1","Amphiliidae","Amphilius uranoscopus","species","lotic",27.577367,-25.797824,0.766887671759393,0.0398887670208227,0.403615900383142,0.0279682456125864,NA,NA,6,NA,0.0678570126334091
"FWB_0833","FWB_0833_2021","Enteromius motebensis_MRT1","MRT1","Cyprinidae","Enteromius motebensis","species","lotic",27.577367,-25.797824,0.479629095800903,0.156320048458414,0.20639367816092,0.0467721276753864,NA,NA,6,NA,0.203092176133801
"FWB_0833","FWB_0833_2021","Labeobarbus marequensis_MRT1","MRT1","Cyprinidae","Labeobarbus marequensis","species","lotic",27.577367,-25.797824,0.790602479100605,0.00523446103905441,0.80382183908046,0.052288865355397,NA,NA,5,NA,0.0575233263944514
"FWB_0835","FWB_0835_2021","Enteromius paludinosus_MRT3","MRT3","Cyprinidae","Enteromius paludinosus","species","lotic",27.566574,-25.727336,0.500396196513471,0.0691080715813172,0.613658721150208,0.0931616389694889,NA,NA,10,NA,0.162269710550806
"FWB_0835","FWB_0835_2021","Enteromius trimaculatus_MRT3","MRT3","Cyprinidae","Enteromius trimaculatus","species","lotic",27.566574,-25.727336,0.324881141045959,0.139890647250735,0.65064951444066,0.01204880793394,NA,NA,3,NA,0.151939455184675
"FWB_0836","FWB_0836_2021","Enteromius paludinosus_MRT4","MRT4","Cyprinidae","Enteromius paludinosus","species","lotic",27.56583,-25.71803,0.505404463040446,0.0723532914534255,0.676525512887954,0.106375135249254,NA,NA,10,NA,0.178728426702679
"FWB_0836","FWB_0836_2021","Enteromius trimaculatus_MRT4","MRT4","Cyprinidae","Enteromius trimaculatus","species","lotic",27.56583,-25.71803,0.639295676429568,0.0487722308026647,0.457877432930037,0.0300234782420074,NA,NA,10,NA,0.0787957090446721
"FWB_0837","FWB_0837_2021","Enteromius paludinosus_MRT5","MRT5","Cyprinidae","Enteromius paludinosus","species","lotic",27.535343,-25.687557,0.281485053037608,0.0807201889666606,0.404235343208846,0.0507328092683091,NA,NA,10,NA,0.13145299823497
"FWB_0837","FWB_0837_2021","Pseudocrenilabrus philander_MRT5","MRT5","Cichlidae","Pseudocrenilabrus philander","species","lotic",27.535343,-25.687557,0.737429397988703,0.0172882406831869,0.694018062054782,0.0269522782763086,NA,NA,7,NA,0.0442405189594955
"FWB_0839","FWB_0839_2021","Enteromius paludinosus_MRT7","MRT7","Cyprinidae","Enteromius paludinosus","species","lotic",27.531239,-25.660386,0.672149356020324,0.0827511103409607,0.660019315601263,0.0634433608615221,NA,NA,7,NA,0.146194471202483
"FWB_0839","FWB_0839_2021","Pseudocrenilabrus philander_MRT7","MRT7","Cichlidae","Pseudocrenilabrus philander","species","lotic",27.531239,-25.660386,0.424786324786325,0.101889212945004,0.494944880930629,0.0849989050333822,NA,NA,6,NA,0.186888117978386
"FWB_0843","FWB_0843_2017","Enteromius bifrenatus_PBS","PBS","Cyprinidae","Enteromius bifrenatus","species","lotic",27.789014,-24.244631,0.382500967866822,0.127406840851219,0.678276705935917,0.0320270256101961,NA,NA,6,NA,0.159433866461415
"FWB_0843","FWB_0843_2017","Labeo cylindricus_PBS","PBS","Cyprinidae","Labeo cylindricus","species","lotic",27.789014,-24.244631,0.482329517172723,0.0676454438701158,0.123368862655187,0.00855960750302737,NA,NA,7,NA,0.0762050513731431
"FWB_0843","FWB_0843_2017","Tilapia sparrmanii_PBS","PBS","Cichlidae","Tilapia sparrmanii","species","lotic",27.789014,-24.244631,0.505516840882695,0.0489666082574216,0.271356211940129,0.0517880892553228,NA,NA,6,NA,0.100754697512744
"FWB_0845","FWB_0845_2015","Austroglanis gilli_Rondegat","Rondegat","Austroglanididae","Austroglanis gilli","species","lotic",19.0667,-32.3761,0.94311377245509,0.00583563412097961,0.472573839662447,0.108008866100519,NA,NA,3,NA,0.113844500221498
"FWB_0845","FWB_0845_2015","Cheilobarbus capensis_Rondegat","Rondegat","Cyprinidae","Cheilobarbus capensis","species","lotic",19.0667,-32.3761,0.489021956087824,0.022027800686053,0.419831223628691,0.00177589061582013,NA,NA,3,NA,0.0238036913018732
"FWB_0845","FWB_0845_2015","Pseudobarbus phlegethon_Rondegat","Rondegat","Cyprinidae","Pseudobarbus phlegethon","species","lotic",19.0667,-32.3761,0.387225548902196,0.0367647937657619,0.455696202531645,0.255888479410351,NA,NA,3,NA,0.292653273176113
"FWB_0845","FWB_0845_2015","Sedercypris calidus_Rondegat","Rondegat","Cyprinidae","Sedercypris calidus","species","lotic",19.0667,-32.3761,0.186626746506986,0.0329012633415803,0.383966244725737,0.0744004700101482,NA,NA,3,NA,0.107301733351728
"FWB_0846","FWB_0846_2018","Amphilius uranoscopus_site10","site10","Amphiliidae","Amphilius uranoscopus","species","lotic",30.8458333,-24.7208333,0.852777777777778,0.0221779794684313,0.688579017264276,0.0571597335021725,NA,NA,3,NA,0.0793377129706038
"FWB_0846","FWB_0846_2018","Enteromius anoplus_site10","site10","Cyprinidae","Enteromius anoplus","species","lotic",30.8458333,-24.7208333,0.852210884353741,2.3138507103521e-05,0.642319610447101,0.0696294062351744,NA,NA,2,NA,0.0696525447422779
"FWB_0846","FWB_0846_2018","Enteromius lineomaculatus_site10","site10","Cyprinidae","Enteromius lineomaculatus","species","lotic",30.8458333,-24.7208333,0.641794217687075,0.0115935947791815,0.751217352810978,0.0345358682986481,NA,NA,4,NA,0.0461294630778296
"FWB_0846","FWB_0846_2018","Enteromius treurensis_site10","site10","Cyprinidae","Enteromius treurensis","species","lotic",30.8458333,-24.7208333,0.789753401360544,0.00493192217363136,0.637560867640549,0.00997764879687385,NA,NA,4,NA,0.0149095709705052
"FWB_0846","FWB_0846_2018","Tilapia sparrmanii_site10","site10","Cichlidae","Tilapia sparrmanii","species","lotic",30.8458333,-24.7208333,0.508225108225108,0.0606132009390027,0.573624693146606,0.0775382290887336,NA,NA,11,NA,0.138151430027736
"FWB_0848","FWB_0848_2013","Amphilius uranoscopus_site1SA","site1SA","Amphiliidae","Amphilius uranoscopus","species","lotic",25.85,-25.6167,0.364694735107522,0.00223933143070824,0.373477238726223,0.00428856974841153,NA,NA,10,NA,0.00652790117911977
"FWB_0848","FWB_0848_2013","Chiloglanis pretoriae_site1SA","site1SA","Mochokidae","Chiloglanis pretoriae","species","lotic",25.85,-25.6167,0.29240888742413,0.0178826763535398,0.566353209375222,0.0180484118008197,NA,NA,30,NA,0.0359310881543595
"FWB_0848","FWB_0848_2013","Clarias gariepinus_site1SA","site1SA","Clariidae","Clarias gariepinus","species","lotic",25.85,-25.6167,0.402955150915932,0.017504288059207,0.511534990857496,0.0838613598887189,NA,NA,18,NA,0.101365647947926
"FWB_0848","FWB_0848_2013","Engraulicypris brevianalis_site1SA","site1SA","Danionidae","Engraulicypris brevianalis","species","lotic",25.85,-25.6167,0.127147359314493,0.000481072456124991,0.217053590510793,0.00986454892028628,NA,NA,16,NA,0.0103456213764113
"FWB_0848","FWB_0848_2013","Enteromius unitaeniatus_site1SA","site1SA","Cyprinidae","Enteromius unitaeniatus","species","lotic",25.85,-25.6167,0.101466589766829,0.00372840617165845,0.405829237016456,0.0233318576741653,NA,NA,16,NA,0.0270602638458238
"FWB_0848","FWB_0848_2013","Labeobarbus marequensis_site1SA","site1SA","Cyprinidae","Labeobarbus marequensis","species","lotic",25.85,-25.6167,0.481906959042989,0.111430881295592,0.652372810633123,0.041478821860291,NA,NA,21,NA,0.152909703155883
"FWB_0848","FWB_0848_2013","Marcusenius macrolepidotus_site1SA","site1SA","Mormyridae","Marcusenius macrolepidotus","species","lotic",25.85,-25.6167,0.124000988712202,0.00697279453148099,0.235660150919822,0.0102370284097265,NA,NA,13,NA,0.0172098229412075
"FWB_0848","FWB_0848_2013","Micropterus salmoides_site1SA","site1SA","Centrarchidae","Micropterus salmoides","species","lotic",25.85,-25.6167,0.531067191233418,0.00680771609687536,0.63450390040607,0.00302945232498003,NA,NA,16,NA,0.00983716842185539
"FWB_0848","FWB_0848_2013","Pseudocrenilabrus philander_site1SA","site1SA","Cichlidae","Pseudocrenilabrus philander","species","lotic",25.85,-25.6167,0.192126005877345,0.00468020124404067,0.641032034385315,0.0474214863870046,NA,NA,18,NA,0.0521016876310453
"FWB_0848","FWB_0848_2013","Tilapia sparrmanii_site1SA","site1SA","Cichlidae","Tilapia sparrmanii","species","lotic",25.85,-25.6167,0.103979566614485,0.0013880991443102,0.43668033185024,0.0282459352349369,NA,NA,11,NA,0.0296340343792471
"FWB_0851","FWB_0851_2018","Amphilius uranoscopus_site4SA","site4SA","Amphiliidae","Amphilius uranoscopus","species","lotic",30.7359722,-24.9710833,0.825904121110177,0.0209087695992821,0.332286847323199,0.00944946251965963,NA,NA,4,NA,0.0303582321189417
"FWB_0851","FWB_0851_2018","Enteromius treurensis_site4SA","site4SA","Cyprinidae","Enteromius treurensis","species","lotic",30.7359722,-24.9710833,0.493103448275862,0.0770451347896793,0.529477858559154,0.154463279032697,NA,NA,5,NA,0.231508413822376
"FWB_0851","FWB_0851_2018","Oncorhynchus mykiss_site4SA","site4SA","Salmonidae","Oncorhynchus mykiss","species","lotic",30.7359722,-24.9710833,0.470142977291842,0.0237271275319094,0.572821263336795,0.066976464572328,NA,NA,14,NA,0.0907035921042374
